recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
7,974.98,1,0,Rural,1,Multichannel,Discount,0
10,407.1,0,1,Urban,1,Multichannel,No Offer,0
6,311.6,1,1,Rural,0,Multichannel,Buy One Get One,1
2,296.57,1,0,Urban,0,Phone,Discount,1
8,658.72,1,1,Surburban,1,Phone,No Offer,0
4,95.67,1,0,Urban,0,Phone,Buy One Get One,0
11,325.37,1,0,Surburban,0,Phone,No Offer,0
5,31.46,0,1,Urban,0,Web,Discount,0
4,144.34,0,1,Urban,1,Web,Buy One Get One,0
10,72.56,1,0,Urban,1,Phone,Buy One Get One,0
4,202.53,1,0,Urban,1,Phone,Buy One Get One,0
4,266.14,1,1,Surburban,1,Web,Discount,0
10,29.99,0,1,Rural,0,Web,Buy One Get One,0
1,439.78,1,1,Urban,1,Phone,Discount,0
1,84.95,0,1,Surburban,0,Phone,Discount,0
10,116.94,0,1,Surburban,0,Web,Discount,0
3,402.62,0,1,Surburban,0,Phone,Discount,0
10,29.99,0,1,Urban,1,Web,Buy One Get One,0
2,230.45,0,1,Rural,0,Web,No Offer,0
6,249.74,1,0,Surburban,0,Phone,No Offer,0
9,167.34,0,1,Urban,0,Web,Buy One Get One,1
2,98.97,0,1,Surburban,0,Web,No Offer,1
4,71.6,0,1,Urban,1,Web,No Offer,0
1,139.73,1,0,Surburban,0,Web,Discount,0
9,97.5,1,0,Surburban,0,Web,No Offer,0
6,31.34,1,0,Surburban,0,Phone,No Offer,0
3,70.36,0,1,Rural,0,Web,No Offer,0
10,114.56,1,0,Surburban,1,Phone,Buy One Get One,0
2,29.99,0,1,Surburban,1,Phone,Buy One Get One,0
9,186.61,0,1,Surburban,0,Web,No Offer,0
1,1748.15,0,1,Rural,1,Multichannel,Buy One Get One,0
6,178.3,1,0,Urban,1,Web,No Offer,0
1,439.08,0,1,Urban,1,Phone,Buy One Get One,0
1,797.78,0,1,Surburban,1,Phone,Buy One Get One,1
2,89.97,1,0,Surburban,0,Web,No Offer,0
11,29.99,0,1,Urban,1,Web,Buy One Get One,0
8,64.57,1,0,Rural,0,Web,Buy One Get One,0
1,591.38,0,1,Urban,1,Web,Buy One Get One,0
9,29.99,1,0,Rural,0,Phone,No Offer,0
1,864.06,1,0,Surburban,1,Phone,Discount,0
7,43.09,1,0,Surburban,0,Phone,Discount,0
1,289.39,1,1,Surburban,0,Multichannel,Discount,0
3,222.3,1,0,Surburban,0,Phone,Discount,0
4,207.8,1,0,Surburban,0,Multichannel,No Offer,1
9,183.87,0,1,Surburban,1,Phone,Buy One Get One,1
8,49.78,0,1,Rural,1,Phone,Buy One Get One,0
4,143.77,1,0,Urban,0,Phone,No Offer,0
3,38.79,1,0,Urban,1,Web,Buy One Get One,1
3,103.73,1,0,Surburban,1,Web,Discount,0
4,31.19,1,0,Urban,0,Web,No Offer,0
1,29.99,0,1,Urban,0,Web,No Offer,1
2,376.86,1,1,Urban,1,Phone,Buy One Get One,0
5,550.76,1,1,Surburban,1,Web,Discount,0
11,63.71,0,1,Urban,1,Phone,Buy One Get One,0
2,299.86,0,1,Surburban,0,Multichannel,Discount,0
6,49.18,1,0,Surburban,0,Phone,Buy One Get One,0
1,326.81,0,1,Rural,1,Web,Buy One Get One,0
1,160.13,1,0,Urban,0,Phone,Discount,1
10,452.16,1,0,Surburban,0,Multichannel,Buy One Get One,0
1,1484.6,1,1,Rural,1,Web,Discount,1
2,393.72,1,0,Urban,0,Phone,Buy One Get One,0
3,212.73,0,1,Urban,0,Web,Discount,1
4,656.04,1,0,Urban,1,Multichannel,Buy One Get One,0
5,180.69,1,0,Surburban,0,Phone,Buy One Get One,0
6,29.99,0,1,Urban,1,Phone,No Offer,0
5,178.74,0,1,Surburban,0,Phone,Discount,1
7,517.5,0,1,Surburban,1,Web,Buy One Get One,0
9,29.99,0,1,Urban,1,Web,No Offer,0
8,563.34,0,1,Surburban,1,Web,No Offer,0
6,36.61,1,0,Surburban,1,Phone,Buy One Get One,0
6,70.19,1,0,Surburban,0,Phone,Buy One Get One,0
10,234.68,1,1,Rural,1,Multichannel,Discount,1
12,160.77,1,0,Surburban,1,Phone,Buy One Get One,0
9,29.99,1,0,Rural,0,Phone,Discount,0
4,1034.62,1,0,Surburban,1,Phone,Buy One Get One,1
9,81.23,0,1,Rural,1,Phone,Buy One Get One,0
2,441.14,0,1,Surburban,0,Multichannel,Buy One Get One,0
5,1122.35,1,1,Urban,1,Web,Discount,0
3,40.51,0,1,Surburban,1,Phone,Buy One Get One,0
10,119.66,0,1,Rural,1,Web,Discount,0
5,33.48,1,0,Urban,0,Web,Discount,0
2,142.28,0,1,Surburban,0,Web,No Offer,0
11,367.31,1,1,Rural,1,Phone,No Offer,1
7,29.99,1,0,Urban,0,Web,Buy One Get One,0
10,371.42,1,1,Urban,0,Web,No Offer,0
1,217.29,0,1,Urban,0,Phone,No Offer,0
11,43.32,1,0,Urban,0,Phone,Discount,0
10,145.43,1,0,Surburban,0,Phone,Buy One Get One,1
1,985.76,0,1,Urban,1,Multichannel,Buy One Get One,0
12,96.91,0,1,Surburban,1,Web,Buy One Get One,0
10,480.88,0,1,Urban,0,Multichannel,No Offer,0
10,217.98,1,0,Urban,0,Web,Buy One Get One,0
10,37.28,1,0,Surburban,1,Web,Discount,0
6,30.19,1,0,Urban,0,Phone,No Offer,0
10,33.94,1,0,Surburban,1,Web,Buy One Get One,0
12,44.63,1,0,Urban,1,Web,No Offer,0
5,203.32,1,0,Surburban,0,Web,Discount,0
10,97.7,0,1,Surburban,0,Web,Buy One Get One,0
10,140.17,0,1,Surburban,1,Web,No Offer,0
8,240.82,1,1,Urban,1,Web,Buy One Get One,0
10,260.53,0,1,Urban,0,Phone,Discount,1
8,216.55,0,1,Rural,1,Multichannel,Buy One Get One,0
9,34.43,0,1,Surburban,1,Phone,No Offer,0
6,1264.38,0,1,Rural,1,Multichannel,Discount,0
5,249.92,1,1,Surburban,0,Phone,Discount,1
6,99.26,1,0,Surburban,0,Phone,Discount,0
2,99.48,1,0,Surburban,0,Phone,No Offer,0
10,54.16,1,0,Urban,1,Phone,Discount,0
7,127.59,1,0,Urban,1,Phone,No Offer,0
3,72.86,1,0,Urban,0,Phone,No Offer,0
10,325.22,0,1,Rural,0,Phone,No Offer,1
1,40.87,1,0,Surburban,0,Web,Buy One Get One,0
6,759.06,1,1,Urban,1,Multichannel,Buy One Get One,0
9,100.91,1,0,Surburban,0,Web,Buy One Get One,0
10,123.64,0,1,Rural,0,Web,Discount,0
3,223.62,0,1,Surburban,0,Web,No Offer,1
1,126.09,0,1,Surburban,1,Phone,Discount,0
1,78.55,0,1,Surburban,0,Web,Buy One Get One,1
2,294.35,1,0,Surburban,1,Web,Buy One Get One,0
7,115.4,1,0,Urban,0,Web,Buy One Get One,0
11,71.78,0,1,Urban,0,Phone,Buy One Get One,0
3,51.26,1,0,Rural,0,Phone,Buy One Get One,0
4,207.6,0,1,Surburban,0,Phone,Discount,1
7,170.83,1,0,Surburban,0,Phone,Buy One Get One,0
10,314.39,0,1,Surburban,1,Multichannel,Buy One Get One,0
1,152.4,0,1,Surburban,1,Web,No Offer,0
9,386.96,0,1,Surburban,0,Phone,Buy One Get One,0
1,129.83,1,0,Rural,0,Web,Buy One Get One,0
9,30.97,0,1,Urban,0,Web,Buy One Get One,0
7,230.55,0,1,Urban,1,Phone,No Offer,0
4,173.48,1,0,Surburban,1,Web,No Offer,1
1,700.99,0,1,Surburban,1,Multichannel,No Offer,0
2,100.49,1,0,Surburban,0,Web,Buy One Get One,0
7,202.19,0,1,Surburban,1,Web,Buy One Get One,0
3,153.52,1,0,Surburban,0,Web,No Offer,0
6,42.92,1,0,Surburban,0,Phone,Discount,0
8,301.39,0,1,Rural,0,Phone,Discount,0
11,29.99,1,0,Surburban,0,Web,Discount,0
1,626.22,1,0,Surburban,1,Multichannel,Buy One Get One,0
3,40.05,1,0,Rural,0,Phone,Discount,0
9,247.66,1,0,Surburban,0,Multichannel,Discount,0
4,38.71,0,1,Urban,1,Web,Discount,0
2,110.15,0,1,Surburban,1,Web,Buy One Get One,0
1,985.7,1,1,Surburban,1,Multichannel,No Offer,0
10,91.67,1,0,Urban,0,Web,No Offer,0
5,66.23,1,0,Surburban,0,Web,Discount,0
3,1619.37,1,0,Urban,1,Web,No Offer,1
6,442.04,1,0,Urban,0,Multichannel,No Offer,0
12,121.93,1,0,Surburban,1,Phone,Discount,0
1,143.69,0,1,Rural,1,Phone,No Offer,0
8,228.63,1,0,Rural,1,Phone,No Offer,0
5,120.0,1,0,Urban,1,Web,Buy One Get One,0
9,274.8,0,1,Urban,1,Web,Discount,0
3,313.74,0,1,Surburban,0,Web,Buy One Get One,0
10,600.02,1,0,Urban,1,Multichannel,Buy One Get One,0
12,167.3,1,0,Urban,1,Phone,No Offer,0
3,72.79,0,1,Urban,1,Phone,No Offer,0
11,111.73,1,0,Rural,0,Web,Discount,0
3,235.95,0,1,Surburban,0,Phone,Discount,0
12,217.12,0,1,Surburban,1,Phone,No Offer,0
5,265.55,0,1,Surburban,1,Phone,No Offer,1
2,29.99,0,1,Urban,1,Web,No Offer,1
10,93.54,0,1,Urban,0,Web,Discount,0
1,1120.45,0,1,Urban,1,Multichannel,No Offer,0
5,168.93,1,0,Urban,0,Phone,No Offer,0
1,789.07,1,1,Surburban,1,Web,No Offer,0
1,816.86,0,1,Surburban,1,Web,No Offer,1
9,29.99,0,1,Surburban,1,Web,No Offer,0
5,63.72,1,0,Surburban,0,Phone,Buy One Get One,1
10,29.99,0,1,Urban,0,Phone,Buy One Get One,0
9,29.99,1,0,Surburban,1,Web,No Offer,0
2,1012.9,1,1,Rural,1,Multichannel,No Offer,1
1,543.04,1,0,Urban,1,Phone,No Offer,0
6,111.7,0,1,Surburban,0,Phone,No Offer,0
9,80.11,0,1,Surburban,0,Phone,Buy One Get One,0
7,69.19,1,0,Surburban,1,Web,Buy One Get One,0
1,142.42,0,1,Urban,1,Phone,Discount,0
2,74.51,0,1,Surburban,1,Phone,Buy One Get One,0
2,292.47,0,1,Surburban,0,Web,Discount,0
10,65.15,0,1,Surburban,1,Web,No Offer,0
4,67.53,1,0,Urban,1,Phone,Discount,0
4,175.7,1,0,Surburban,0,Phone,Buy One Get One,1
3,447.04,0,1,Surburban,0,Web,Buy One Get One,1
7,29.99,0,1,Surburban,1,Web,Buy One Get One,0
10,438.73,0,1,Urban,0,Phone,Discount,1
9,119.78,1,0,Surburban,0,Phone,Discount,0
4,760.94,1,0,Surburban,1,Multichannel,No Offer,0
5,354.17,1,0,Urban,0,Phone,No Offer,0
3,1372.66,1,0,Surburban,1,Phone,No Offer,0
6,1039.2,1,1,Urban,1,Web,Buy One Get One,1
11,122.94,0,1,Surburban,1,Web,Buy One Get One,0
11,511.39,1,0,Urban,1,Phone,No Offer,0
5,281.09,1,1,Rural,0,Phone,No Offer,0
1,229.22,0,1,Urban,0,Multichannel,No Offer,0
4,29.99,1,0,Urban,0,Phone,No Offer,0
6,218.76,0,1,Urban,1,Phone,Discount,0
10,57.98,0,1,Surburban,0,Phone,Discount,0
5,685.45,0,1,Urban,1,Web,Discount,1
5,299.16,0,1,Urban,0,Phone,Buy One Get One,0
4,29.99,1,0,Urban,0,Phone,No Offer,0
6,92.01,1,0,Surburban,1,Web,No Offer,0
5,29.99,0,1,Surburban,0,Web,Buy One Get One,0
4,126.94,1,0,Surburban,0,Phone,Buy One Get One,1
10,184.02,0,1,Urban,0,Web,Discount,0
1,881.74,0,1,Surburban,1,Web,Discount,0
12,201.82,1,1,Rural,1,Web,Buy One Get One,1
1,87.02,1,0,Rural,0,Web,No Offer,0
4,179.24,0,1,Surburban,1,Phone,Discount,0
5,51.12,1,0,Urban,0,Web,Buy One Get One,0
5,29.99,1,0,Urban,1,Web,Buy One Get One,0
3,156.96,1,0,Surburban,0,Phone,Buy One Get One,0
2,329.7,1,0,Urban,0,Phone,Discount,0
11,325.07,1,0,Surburban,0,Phone,Discount,0
8,141.33,0,1,Urban,1,Web,Discount,0
5,46.45,0,1,Urban,0,Web,Discount,0
9,65.5,0,1,Rural,1,Web,Discount,0
3,29.99,0,1,Rural,1,Phone,Buy One Get One,0
7,308.4,1,0,Urban,0,Web,No Offer,0
3,49.51,0,1,Surburban,0,Phone,Discount,0
1,635.72,1,1,Surburban,1,Web,No Offer,1
10,38.44,1,0,Surburban,0,Web,Discount,0
3,51.04,1,0,Urban,0,Web,No Offer,0
7,208.08,1,0,Surburban,1,Phone,Discount,0
7,29.99,1,0,Surburban,1,Phone,No Offer,0
10,798.11,1,1,Surburban,1,Phone,Buy One Get One,0
10,29.99,1,0,Surburban,0,Web,No Offer,0
10,123.41,1,0,Rural,0,Web,Discount,0
9,37.01,0,1,Surburban,0,Phone,Buy One Get One,0
3,55.64,0,1,Rural,1,Web,Discount,0
12,35.48,0,1,Urban,0,Web,Buy One Get One,0
5,607.35,1,1,Urban,1,Web,Buy One Get One,0
3,84.94,0,1,Urban,1,Web,Discount,0
2,66.35,1,0,Surburban,1,Phone,No Offer,0
9,94.0,0,1,Urban,1,Phone,No Offer,0
10,29.99,1,0,Surburban,0,Web,Discount,1
3,103.23,0,1,Surburban,0,Web,No Offer,0
6,46.88,0,1,Surburban,0,Web,Discount,0
1,271.45,1,0,Surburban,1,Phone,Buy One Get One,0
1,143.84,0,1,Surburban,1,Phone,No Offer,0
10,102.55,0,1,Surburban,1,Phone,No Offer,0
3,60.05,1,0,Surburban,1,Phone,Discount,0
8,170.96,0,1,Surburban,0,Phone,No Offer,0
2,29.99,1,0,Urban,0,Phone,No Offer,0
2,96.35,1,0,Rural,1,Phone,No Offer,0
8,592.67,0,1,Rural,1,Multichannel,No Offer,0
5,35.0,0,1,Urban,0,Phone,No Offer,0
10,165.79,0,1,Rural,1,Web,Discount,0
5,426.73,0,1,Surburban,1,Multichannel,Discount,0
9,169.51,1,0,Surburban,1,Web,No Offer,0
7,54.55,0,1,Urban,0,Phone,Buy One Get One,0
5,113.08,1,0,Surburban,0,Phone,Buy One Get One,0
4,214.25,1,0,Surburban,0,Web,No Offer,0
6,77.1,1,0,Surburban,0,Phone,No Offer,0
3,444.33,1,1,Urban,0,Phone,No Offer,0
2,443.28,1,0,Urban,0,Phone,No Offer,0
4,647.53,0,1,Surburban,1,Web,Buy One Get One,1
3,260.78,0,1,Urban,0,Multichannel,Buy One Get One,0
4,83.93,1,0,Surburban,1,Phone,No Offer,0
4,131.33,0,1,Urban,1,Web,Discount,0
1,1081.77,0,1,Surburban,1,Phone,Buy One Get One,0
4,35.58,1,0,Surburban,0,Phone,Buy One Get One,0
1,183.64,0,1,Surburban,1,Web,No Offer,0
6,29.99,1,0,Urban,1,Web,Discount,1
7,29.99,0,1,Rural,1,Phone,No Offer,0
3,717.89,0,1,Surburban,1,Phone,Discount,0
2,65.62,0,1,Surburban,1,Phone,Buy One Get One,0
10,46.25,0,1,Rural,1,Web,Buy One Get One,0
11,29.99,0,1,Urban,0,Web,Discount,0
9,29.99,0,1,Surburban,1,Web,Discount,0
4,343.84,0,1,Urban,0,Web,No Offer,0
4,330.95,1,1,Surburban,0,Web,Buy One Get One,1
8,145.14,0,1,Urban,0,Phone,Discount,0
9,234.03,1,1,Urban,0,Web,No Offer,0
1,90.61,1,0,Surburban,0,Phone,Discount,0
10,39.82,1,0,Urban,0,Web,Discount,0
1,524.37,0,1,Surburban,1,Multichannel,Buy One Get One,0
10,29.99,1,0,Surburban,0,Phone,Buy One Get One,0
1,79.01,1,0,Surburban,1,Phone,No Offer,1
2,56.44,1,0,Rural,1,Phone,No Offer,0
5,183.63,1,0,Surburban,0,Web,Discount,0
11,95.37,0,1,Urban,1,Phone,Buy One Get One,0
1,86.91,1,0,Rural,0,Web,No Offer,0
5,80.28,1,0,Rural,0,Web,No Offer,0
2,267.02,1,0,Surburban,1,Multichannel,Buy One Get One,0
1,426.22,1,1,Urban,1,Multichannel,No Offer,0
9,85.6,0,1,Urban,0,Phone,Buy One Get One,0
6,97.89,0,1,Surburban,0,Phone,Discount,1
9,324.57,0,1,Surburban,0,Phone,No Offer,1
4,496.82,1,1,Rural,0,Multichannel,No Offer,1
6,92.06,0,1,Surburban,1,Web,No Offer,0
4,396.68,0,1,Urban,0,Phone,No Offer,0
8,323.49,1,1,Urban,0,Phone,Buy One Get One,0
5,96.49,0,1,Surburban,1,Web,No Offer,0
10,29.99,0,1,Urban,0,Web,No Offer,0
8,52.13,1,0,Surburban,0,Phone,Discount,0
8,29.99,1,0,Urban,1,Phone,Buy One Get One,0
11,29.99,1,0,Surburban,0,Web,Buy One Get One,0
6,136.17,0,1,Surburban,1,Web,No Offer,0
11,50.23,1,0,Surburban,0,Web,No Offer,0
4,455.54,1,1,Rural,1,Multichannel,Discount,1
6,47.49,1,0,Urban,1,Web,Discount,0
2,56.42,1,0,Surburban,1,Web,Discount,0
12,129.9,1,0,Rural,0,Phone,Discount,1
9,305.32,0,1,Urban,1,Phone,No Offer,0
10,202.58,1,0,Surburban,0,Web,Discount,1
4,46.35,1,0,Rural,1,Phone,Discount,1
2,400.18,1,1,Surburban,0,Phone,No Offer,0
3,231.44,1,0,Urban,0,Web,No Offer,1
5,105.17,1,0,Urban,1,Phone,Buy One Get One,0
4,415.63,0,1,Surburban,0,Multichannel,No Offer,1
1,301.45,1,0,Surburban,0,Web,Buy One Get One,0
1,1916.16,1,0,Surburban,1,Multichannel,No Offer,1
9,549.89,1,0,Surburban,1,Phone,Buy One Get One,0
2,1411.43,1,0,Surburban,1,Web,Discount,1
4,86.57,1,0,Surburban,1,Web,Buy One Get One,0
10,153.71,0,1,Urban,1,Phone,Buy One Get One,0
3,981.71,1,1,Rural,1,Web,Discount,0
10,29.99,0,1,Surburban,1,Web,Discount,0
4,184.03,0,1,Urban,0,Web,No Offer,0
8,122.78,0,1,Urban,0,Phone,Discount,0
3,29.99,0,1,Urban,1,Web,No Offer,0
1,97.51,0,1,Surburban,1,Web,No Offer,0
9,291.03,0,1,Urban,1,Web,Discount,0
2,790.58,1,1,Surburban,1,Multichannel,No Offer,0
7,308.1,1,1,Surburban,1,Web,Buy One Get One,0
4,29.99,0,1,Surburban,1,Phone,No Offer,0
7,40.02,0,1,Surburban,0,Web,No Offer,0
6,120.3,1,0,Urban,0,Web,Discount,0
7,140.07,1,0,Rural,1,Web,No Offer,0
12,29.99,0,1,Rural,0,Phone,Discount,0
10,109.72,1,0,Surburban,1,Phone,Buy One Get One,0
12,75.66,1,0,Urban,0,Phone,No Offer,0
4,489.26,1,1,Surburban,1,Web,No Offer,0
10,105.72,1,0,Rural,1,Web,No Offer,0
3,187.49,0,1,Surburban,0,Phone,Buy One Get One,1
4,213.73,0,1,Urban,0,Web,Discount,1
9,436.73,1,1,Urban,1,Web,Buy One Get One,0
8,34.52,1,0,Surburban,1,Phone,No Offer,0
5,55.38,0,1,Urban,0,Phone,No Offer,0
10,321.64,1,1,Rural,0,Phone,Buy One Get One,0
11,29.99,0,1,Urban,0,Web,No Offer,0
2,52.13,1,0,Surburban,0,Web,Discount,1
1,345.16,0,1,Surburban,0,Multichannel,No Offer,0
3,34.63,0,1,Surburban,1,Web,Discount,0
10,67.26,1,0,Surburban,1,Phone,Discount,0
11,85.04,1,0,Rural,1,Web,No Offer,0
4,186.1,1,0,Surburban,1,Phone,No Offer,0
5,29.99,1,0,Rural,1,Web,No Offer,0
7,379.6,1,0,Urban,1,Phone,Buy One Get One,0
6,29.99,0,1,Urban,0,Web,No Offer,0
10,48.01,0,1,Urban,0,Web,No Offer,0
6,334.02,0,1,Urban,0,Phone,No Offer,0
11,405.41,0,1,Surburban,0,Multichannel,No Offer,0
6,114.91,1,0,Surburban,1,Web,No Offer,0
5,152.68,1,0,Rural,0,Phone,No Offer,1
6,182.62,1,0,Urban,1,Web,No Offer,0
7,145.43,0,1,Surburban,1,Web,No Offer,0
5,184.79,1,0,Urban,0,Phone,Buy One Get One,0
6,65.0,1,0,Surburban,1,Phone,Buy One Get One,0
8,149.39,1,0,Surburban,1,Web,No Offer,0
7,44.99,1,0,Urban,0,Phone,Buy One Get One,0
6,29.99,1,0,Urban,0,Web,Buy One Get One,0
4,298.98,1,1,Surburban,0,Web,Discount,1
1,63.2,1,0,Urban,1,Phone,Discount,0
2,299.32,0,1,Surburban,0,Multichannel,Buy One Get One,0
2,613.43,0,1,Surburban,1,Web,Buy One Get One,0
10,405.83,1,0,Urban,0,Phone,No Offer,0
9,477.87,1,0,Urban,0,Web,No Offer,0
10,29.99,1,0,Surburban,0,Web,Discount,0
10,29.99,0,1,Surburban,1,Phone,No Offer,0
2,478.29,1,0,Urban,1,Multichannel,No Offer,0
5,176.06,1,0,Surburban,0,Phone,No Offer,0
8,84.63,1,0,Surburban,1,Web,No Offer,1
5,226.43,0,1,Rural,0,Phone,No Offer,0
10,483.06,0,1,Rural,0,Phone,Discount,0
7,183.88,0,1,Surburban,0,Phone,Discount,0
10,134.82,1,0,Rural,0,Phone,Discount,0
2,422.86,0,1,Surburban,1,Phone,No Offer,0
4,423.22,1,1,Surburban,0,Phone,Discount,0
9,43.59,1,0,Surburban,1,Phone,Discount,0
2,58.9,1,0,Rural,1,Phone,Discount,0
5,64.69,0,1,Surburban,1,Web,No Offer,1
8,587.04,1,0,Surburban,1,Multichannel,Discount,0
1,1895.51,0,1,Surburban,1,Multichannel,No Offer,0
2,551.58,1,0,Urban,1,Web,No Offer,0
10,60.33,0,1,Surburban,1,Web,Buy One Get One,0
12,29.99,1,0,Surburban,1,Web,Buy One Get One,0
3,311.53,1,0,Urban,0,Phone,Buy One Get One,1
12,40.29,1,0,Surburban,0,Phone,Buy One Get One,0
4,62.6,1,0,Urban,0,Phone,Buy One Get One,1
10,29.99,1,0,Urban,1,Phone,Buy One Get One,0
1,203.64,1,1,Rural,0,Multichannel,Buy One Get One,1
1,191.28,0,1,Surburban,1,Web,Discount,0
6,956.05,1,1,Surburban,1,Phone,No Offer,0
11,247.6,0,1,Surburban,0,Phone,Buy One Get One,0
1,477.6,1,0,Surburban,0,Web,Discount,1
1,502.55,0,1,Rural,1,Phone,No Offer,0
9,414.09,0,1,Rural,0,Web,Buy One Get One,0
1,29.99,1,0,Surburban,1,Phone,No Offer,0
2,262.72,1,1,Surburban,1,Web,No Offer,0
1,307.01,1,0,Rural,0,Multichannel,Buy One Get One,0
5,167.65,1,0,Surburban,0,Phone,Buy One Get One,0
5,172.66,0,1,Surburban,0,Web,Discount,1
8,132.28,0,1,Surburban,1,Web,Buy One Get One,0
2,505.96,1,1,Rural,1,Multichannel,No Offer,0
1,631.24,1,1,Urban,1,Web,No Offer,0
4,319.4,1,0,Surburban,0,Web,Buy One Get One,0
11,166.54,1,0,Urban,1,Web,Buy One Get One,0
5,74.07,1,0,Surburban,1,Phone,No Offer,0
1,750.18,0,1,Surburban,1,Phone,Buy One Get One,0
5,49.28,0,1,Urban,0,Web,Buy One Get One,1
7,99.84,0,1,Surburban,0,Web,No Offer,0
12,29.99,1,0,Surburban,0,Web,No Offer,0
10,159.35,1,0,Urban,1,Phone,Discount,0
12,315.2,1,1,Urban,0,Web,No Offer,0
10,42.41,0,1,Urban,1,Phone,Buy One Get One,0
3,1065.52,1,1,Surburban,1,Multichannel,Buy One Get One,1
8,29.99,0,1,Surburban,1,Web,No Offer,0
3,62.05,0,1,Urban,1,Web,Buy One Get One,0
3,38.11,0,1,Surburban,1,Web,No Offer,0
1,464.0,1,1,Surburban,0,Multichannel,Buy One Get One,0
2,78.02,1,0,Urban,0,Phone,Discount,0
7,86.16,0,1,Urban,1,Web,Buy One Get One,0
9,405.89,1,0,Urban,0,Phone,No Offer,0
1,99.34,0,1,Surburban,0,Web,No Offer,0
6,455.23,1,1,Urban,0,Multichannel,Discount,0
7,30.55,0,1,Surburban,0,Web,Buy One Get One,0
10,724.53,1,1,Rural,1,Web,No Offer,0
2,29.99,0,1,Rural,1,Web,Buy One Get One,0
9,29.99,1,0,Surburban,0,Web,No Offer,0
5,47.26,0,1,Urban,0,Web,No Offer,0
3,185.68,1,0,Surburban,1,Web,Buy One Get One,0
12,29.99,0,1,Urban,1,Phone,Discount,0
1,1508.31,0,1,Urban,1,Multichannel,Discount,0
8,117.53,1,0,Surburban,1,Web,Discount,0
3,121.58,1,0,Urban,1,Phone,No Offer,0
11,129.9,0,1,Urban,1,Phone,No Offer,0
4,144.61,0,1,Surburban,0,Phone,Buy One Get One,0
1,1360.0,1,0,Rural,1,Web,No Offer,0
1,287.81,1,1,Urban,0,Multichannel,No Offer,0
12,92.85,1,0,Urban,1,Phone,Discount,0
2,614.52,1,0,Surburban,1,Web,No Offer,0
5,166.92,1,0,Surburban,0,Phone,Buy One Get One,0
7,29.99,0,1,Urban,1,Web,No Offer,1
2,105.87,1,0,Surburban,1,Web,Buy One Get One,0
11,124.58,0,1,Surburban,0,Web,Discount,1
7,29.99,1,0,Urban,1,Web,No Offer,0
9,77.43,1,0,Surburban,0,Web,Discount,0
7,190.79,0,1,Surburban,1,Web,Buy One Get One,1
6,115.08,0,1,Surburban,1,Phone,Discount,0
8,29.99,0,1,Surburban,1,Phone,Discount,0
11,195.15,0,1,Rural,0,Web,No Offer,0
9,265.89,0,1,Surburban,0,Multichannel,Discount,0
5,283.02,0,1,Surburban,1,Web,No Offer,0
7,29.99,0,1,Urban,1,Phone,Discount,0
12,29.99,0,1,Urban,1,Phone,Buy One Get One,0
3,667.19,1,0,Rural,1,Phone,Discount,0
12,292.15,1,0,Surburban,1,Multichannel,No Offer,0
2,1239.58,1,1,Rural,1,Multichannel,No Offer,0
4,124.22,1,0,Surburban,0,Web,Buy One Get One,0
5,403.67,1,0,Surburban,0,Web,Buy One Get One,0
7,100.76,1,0,Rural,0,Phone,Discount,1
12,29.99,1,0,Urban,1,Phone,Buy One Get One,0
8,31.02,0,1,Urban,0,Web,No Offer,0
10,31.43,1,0,Urban,1,Phone,Discount,0
7,168.47,0,1,Urban,0,Web,Discount,1
1,414.0,1,1,Urban,1,Phone,Discount,0
1,29.99,0,1,Urban,1,Phone,Buy One Get One,1
7,368.73,0,1,Surburban,0,Web,Buy One Get One,0
5,29.99,0,1,Surburban,0,Phone,Buy One Get One,0
11,330.41,1,0,Surburban,0,Web,No Offer,0
6,181.74,1,0,Surburban,0,Phone,Buy One Get One,1
7,107.94,1,0,Surburban,1,Web,No Offer,0
2,1077.01,0,1,Surburban,1,Phone,Discount,1
7,534.91,1,0,Surburban,1,Web,Discount,0
11,377.57,1,1,Urban,0,Phone,Discount,0
12,34.88,0,1,Surburban,0,Phone,No Offer,0
4,310.75,0,1,Surburban,0,Phone,Buy One Get One,1
6,195.01,0,1,Urban,0,Phone,Discount,0
1,29.99,0,1,Urban,1,Phone,Discount,0
1,346.29,1,1,Rural,0,Phone,No Offer,1
1,343.29,1,0,Surburban,0,Multichannel,Buy One Get One,0
9,71.72,1,0,Urban,0,Phone,No Offer,1
10,93.6,0,1,Surburban,1,Web,No Offer,1
2,230.97,1,1,Surburban,1,Web,Discount,1
2,261.04,1,0,Rural,1,Multichannel,Discount,0
4,619.36,1,1,Rural,1,Phone,Buy One Get One,0
2,524.17,1,1,Rural,1,Multichannel,Buy One Get One,0
7,486.83,0,1,Rural,1,Phone,No Offer,0
1,317.14,0,1,Rural,1,Phone,Discount,0
10,117.78,1,0,Surburban,0,Web,No Offer,0
10,51.27,1,0,Rural,0,Web,Buy One Get One,0
1,966.03,1,0,Urban,1,Multichannel,No Offer,0
7,68.53,1,0,Urban,0,Web,No Offer,1
1,536.16,1,0,Urban,1,Web,No Offer,0
5,230.01,1,1,Urban,1,Web,Buy One Get One,0
9,29.99,0,1,Urban,0,Web,Buy One Get One,1
10,29.99,1,0,Surburban,1,Phone,Buy One Get One,0
