state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,metric_used,method_name,year,units_of_measure,event_type,observation_count,observation_percent,completeness_indicator,valid_day_count,required_day_count,exceptional_data_count,null_data_count,certification_indicator,num_obs_below_mdl,arithmetic_mean,arithmetic_standard_dev,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,ninety_nine_percentile,ninety_eight_percentile,ninety_five_percentile,ninety_percentile,seventy_five_percentile,fifty_percentile,ten_percentile,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change
27,109,5008,88101,1,43.996908,-92.450366,WGS84,PM2.5 - Local Conditions,24 HOUR,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),No Events,116,95,Y,116,122,0,5,Certification not required,0,9.301724,6.439484,41.8,2010-02-04 00:00:00,31.9,2010-02-19 00:00:00,28.9,2010-03-03 00:00:00,26.4,2010-03-06 00:00:00,31.9,28.9,22.3,15.9,11.8,7.7,3.6,Ben Franklin School,1801 9th Ave. SE,Minnesota,Olmsted,Rochester,Rochester MN,2015-04-01
24,3,19,44201,1,39.101111,-76.729444,WGS84,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - CHEMILUMINESCENCE,1990,Parts per million,No Events,7274,92,Y,196,214,0,0,Certified,0,0.062526,0.024609,0.137,1990-07-19 16:00:00,0.121,1990-08-12 16:00:00,0.117,1990-06-28 15:00:00,0.115,1990-07-12 14:00:00,0.121,0.115,0.107,0.096,0.082,0.061,0.041,FT MEADE LAT/LONG POINT IS OF THE SAMPLING INLET,9001 'Y'STREETFT.MEADEANNE ARUNDEL MD,Maryland,Anne Arundel,Fort Meade (U.S. Army),Baltimore-Columbia-Towson MD,2016-08-14
06,71,4001,82203,1,34.418073,-117.285597,WGS84,Chloride PM10 STP,24 HOUR,Observed Values,HI-VOL-SA/GMW1200 - ION CHROMATOGRAPH CONDUCTIMETRIC,1996,Micrograms/cubic meter (25 C),No Events,20,100,N,19,20,0,0,Certification not required,0,0.0705,0.058532,0.28,1996-03-22 00:00:00,0.12,1996-02-27 00:00:00,0.11,1996-01-04 00:00:00,0.09,1996-01-10 00:00:00,0.28,0.28,0.28,0.12,0.09,0.07,0.02,Hesperia-Olive Street,17288 OLIVE ST. HESPERIA,California,San Bernardino,Hesperia,Riverside-San Bernardino-Ontario CA,2016-03-09
36,55,1007,88117,5,43.14618,-77.54817,WGS84,Cerium PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2011,Micrograms/cubic meter (LC),No Events,110,91,Y,110,121,0,11,Certification not required,0,3.6e-05,0.000188,0.001,2011-01-27 00:00:00,0.001,2011-03-16 00:00:00,0.001,2011-06-17 00:00:00,0.001,2011-08-13 00:00:00,0.001,0.001,0.0,0.0,0.0,0.0,0.0,ROCHESTER 2,2 YARMOUTH ROAD RG&E Substation,New York,Monroe,Rochester,Rochester NY,2016-03-09
06,85,5,88134,5,37.348497,-121.894898,WGS84,Molybdenum PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2008,Micrograms/cubic meter (LC),No Events,98,80,Y,98,122,0,3,Certification not required,0,0.000104,0.000699,0.0062,2008-02-18 00:00:00,0.003,2008-01-22 00:00:00,0.001,2008-09-21 00:00:00,0.0,2008-01-01 00:00:00,0.0062,0.003,0.0,0.0,0.0,0.0,0.0,San Jose - Jackson,158B JACKSON ST,California,Santa Clara,San Jose,San Jose-Sunnyvale-Santa Clara CA,2016-03-09
25,25,43,68105,1,42.3631,-71.0543,WGS84,Average Ambient Temperature,24 HOUR,Observed Values,Multiple Methods Used,2001,Degrees Centigrade,No Events,58,95,N,35,61,0,53,Certification not required,0,14.060345,9.880424,30.1,2001-07-24 00:00:00,29.8,2001-08-08 00:00:00,29.4,2001-08-02 00:00:00,27.2,2001-06-30 00:00:00,30.1,29.8,29.4,26.2,22.6,15.4,-1.1,NORTH END SITE CENTRAL ARTERY,174 NORTH ST,Massachusetts,Suffolk,Boston,Boston-Cambridge-Newton MA-NH,2010-03-05
25,9,2006,42601,1,42.474642,-70.970816,WGS84,Nitric oxide (NO),1 HOUR,Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,1997,Parts per billion,No Events,8177,93,Y,343,365,0,583,Certification not required,0,5.096368,13.601606,167.0,1997-01-21 22:00:00,164.0,1997-12-12 09:00:00,162.0,1997-01-21 23:00:00,162.0,1997-12-16 12:00:00,73.0,54.0,27.0,12.0,3.0,1.0,0.0,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,Boston-Cambridge-Newton MA-NH,2011-01-17
29,183,1002,44201,1,38.872546,-90.226488,WGS84,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Multiple Methods Used,2001,Parts per million,No Events,5107,100,Y,213,214,0,29,Certified,0,0.059577,0.019232,0.139,2001-07-23 14:00:00,0.122,2001-06-12 12:00:00,0.122,2001-07-21 13:00:00,0.105,2001-08-02 16:00:00,0.122,0.097,0.092,0.084,0.072,0.057,0.037,West Alton,WEST ALTON: General Electric Store Highway 94 WestT Alton MO 63386,Missouri,Saint Charles,West Alton,St. Louis MO-IL,2016-08-09
19,193,21,68106,1,42.499844,-96.394755,WGS84,Sample Min Baro Pressure,24 HOUR,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential AIr Sampler - Barometric Sensor,2017,Millimeters (mercury),No Events,29,24,N,29,122,0,1,Certification not required,0,728.655172,7.756453,745.0,2017-01-13 00:00:00,743.0,2017-03-11 00:00:00,741.0,2017-03-14 00:00:00,739.0,2017-01-07 00:00:00,745.0,745.0,743.0,741.0,735.0,728.0,721.0,Irving Elementry School,901 Floyd Blvd Sioux City IA 511105,Iowa,Woodbury,Sioux City,Sioux City IA-NE-SD,2017-04-25
19,163,15,43802,16,41.530011,-90.587611,WGS84,Dichloromethane,24 HOUR,Observed Values,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,2008,Parts per billion Carbon,No Events,30,49,N,29,61,0,3,Certification not required,0,0.456,0.527359,2.52,2008-09-21 00:00:00,1.55,2008-06-29 00:00:00,1.08,2008-01-13 00:00:00,0.93,2008-05-12 00:00:00,2.52,2.52,1.55,1.08,0.54,0.27,0.09,DAVENPORT JEFFERSON SCH.,10TH ST. & VINE ST. DAVENPORT,Iowa,Scott,Davenport,Davenport-Moline-Rock Island IA-IL,2012-09-28
36,5,133,43804,4,40.8679,-73.87809,WGS84,Carbon tetrachloride,24 HOUR,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,No Events,61,100,Y,61,61,0,0,Certification not required,0,0.1,0.0,0.1,2016-01-01 00:00:00,0.1,2016-01-07 00:00:00,0.1,2016-01-13 00:00:00,0.1,2016-01-19 00:00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.1,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,New York-Newark-Jersey City NY-NJ-PA,2017-02-16
19,163,20,68106,1,41.512077,-90.624044,WGS84,Sample Min Baro Pressure,24 HOUR,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential AIr Sampler - Barometric Sensor,2011,Millimeters (mercury),No Events,116,96,Y,116,121,0,0,Certification not required,0,743.896552,5.420379,754.0,2011-01-12 00:00:00,754.0,2011-09-15 00:00:00,754.0,2011-12-05 00:00:00,754.0,2011-12-11 00:00:00,754.0,754.0,753.0,751.0,747.0,744.0,737.0,Hayes School,622 South Concord Street Davenport IA 52802-2014,Iowa,Scott,Davenport,Davenport-Moline-Rock Island IA-IL,2012-01-28
39,113,32,88302,5,39.760659,-84.187678,WGS84,Sodium Ion Pm2.5 LC,24 HOUR,Observed Values,Met One SASS Nylon - Ion Chromatography,2007,Micrograms/cubic meter (LC),No Events,59,98,Y,59,60,0,1,Certification not required,0,0.107119,0.096312,0.51,2007-10-15 00:00:00,0.4,2007-05-30 00:00:00,0.35,2007-02-05 00:00:00,0.26,2007-08-16 00:00:00,0.51,0.4,0.35,0.21,0.14,0.08,0.02,LIBRARY (DAYTON PUBLIC,215 EAST THIRD ST.,Ohio,Montgomery,Dayton,Dayton OH,2016-03-09
06,65,8001,88180,5,33.99958,-117.41601,WGS84,Potassium PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2007,Micrograms/cubic meter (LC),No Events,109,90,Y,109,121,0,12,Certification not required,0,0.134106,0.475055,4.99,2007-07-05 00:00:00,0.501,2007-08-01 00:00:00,0.438,2007-10-27 00:00:00,0.396,2007-10-21 00:00:00,0.501,0.438,0.193,0.149,0.11,0.0697,0.0351,Rubidoux,5888 MISSION BLVD. RUBIDOUX,California,Riverside,Rubidoux,Riverside-San Bernardino-Ontario CA,2010-09-03
32,31,30,81102,1,39.506358,-119.788561,WGS84,PM10 Total 0-10um STP,24 HOUR,Daily Mean,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2008,Micrograms/cubic meter (25 C),No Events,61,100,Y,61,61,0,0,Certified,0,31.0,17.290653,86.0,2008-07-11 00:00:00,76.0,2008-01-19 00:00:00,76.0,2008-12-20 00:00:00,71.0,2008-02-12 00:00:00,86.0,76.0,71.0,52.0,37.0,27.0,14.0,Plumb-Kit,891 E. PLUMB LN. RENO NV 89502,Nevada,Washoe,Reno,Reno NV,2013-06-29
42,101,47,81102,1,39.944651,-75.165206,WGS84,PM10 Total 0-10um STP,24 HOUR,Daily Mean,HI-VOL-SA/GMW-321-B - GRAVIMETRIC,1994,Micrograms/cubic meter (25 C),No Events,56,92,Y,56,61,0,0,Certified,0,39.482143,16.764672,84.0,1994-09-17 00:00:00,79.0,1994-12-22 00:00:00,76.0,1994-07-13 00:00:00,76.0,1994-12-04 00:00:00,84.0,79.0,76.0,61.0,50.0,38.0,21.0,COMMUNITY HEALTH SERVICES (CHS),500 SOUTH BROAD STREET-PARKING LOT (CHS),Pennsylvania,Philadelphia,Philadelphia,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2013-06-29
48,251,1008,43233,1,32.469701,-97.169271,WGS84,n-Octane,24 HOUR,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2015,Parts per billion Carbon,No Events,52,87,Y,52,60,0,7,Certification not required,0,0.092308,0.087327,0.4,2015-12-02 00:00:00,0.32,2015-10-09 00:00:00,0.24,2015-04-30 00:00:00,0.24,2015-07-11 00:00:00,0.4,0.32,0.24,0.16,0.16,0.08,0.0,Johnson County Luisa,2420 Luisa Ln,Texas,Johnson,Alvarado,Dallas-Fort Worth-Arlington TX,2016-03-31
25,25,42,43212,11,42.3295,-71.0826,WGS84,n-Butane,24 HOUR,Observed Values,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,2010,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,Certification not required,0,2.708414,1.270338,6.46,2010-11-04 00:00:00,5.168,2010-04-02 00:00:00,4.12,2010-01-20 00:00:00,3.892,2010-01-08 00:00:00,6.46,6.46,5.168,4.12,3.348,2.492,1.196,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,Boston-Cambridge-Newton MA-NH,2011-02-10
39,151,17,88101,2,40.786878,-81.394186,NAD83,PM2.5 - Local Conditions,24 HOUR,Daily Mean,BGI Model PQ200 PM2.5 Sampler w/WINS - GRAVIMETRIC,2008,Micrograms/cubic meter (LC),No Events,49,43,N,13,30,0,4,Certified,0,12.746939,6.567505,37.9,2008-09-03 00:00:00,26.6,2008-08-22 00:00:00,25.9,2008-11-05 00:00:00,25.4,2008-11-02 00:00:00,37.9,37.9,37.9,26.6,25.4,18.0,15.9,CANTON FS 8,1330 DUEBER,Ohio,Stark,Canton,Canton-Massillon OH,2015-04-01
09,3,1003,43216,1,41.784722,-72.631667,WGS84,trans-2-Butene,24 HOUR,Observed Values,6L PRESSURIZED CANISTER - DUAL FID - PAMS,1993,Parts per billion Carbon,No Events,20,77,N,20,26,0,0,Certification not required,0,0.41,0.700301,2.0,1993-03-26 00:00:00,1.9,1993-03-02 00:00:00,1.5,1993-03-20 00:00:00,1.3,1993-01-13 00:00:00,2.0,2.0,2.0,1.9,0.8,0.0,0.0,McAuliffe Park,Remington Road (see coordinates),Connecticut,Hartford,East Hartford,Hartford-West Hartford-East Hartford CT,2016-09-19
26,163,5,43819,1,42.267231,-83.132086,WGS84,Bromomethane,24 HOUR,Observed Values,SS-CANISTER-PRESSURIZED - GAS CHROMATOGRAPH MASS SPECTRO,1999,Parts per billion Carbon,No Events,26,43,N,26,60,0,4,Certification not required,0,0.007692,0.039223,0.2,1999-04-18 00:00:00,0.0,1999-01-24 00:00:00,0.0,1999-02-05 00:00:00,0.0,1999-02-17 00:00:00,0.2,0.2,0.0,0.0,0.0,0.0,0.0,River Rouge,315 GENESEE,Michigan,Wayne,River Rouge,Detroit-Warren-Dearborn MI,2012-10-17
13,185,3,12103,1,30.848056,-83.294444,WGS84,Arsenic (TSP) STP,24 HOUR,Observed Values,HI-VOL - ICP/MS W/QUARTZ FILTER,2004,Micrograms/cubic meter (25 C),No Events,24,39,N,23,61,0,6,Certification not required,0,0.000509,0.000739,0.00238,2004-12-05 00:00:00,0.0021,2004-10-30 00:00:00,0.00194,2004-10-18 00:00:00,0.00104,2004-11-23 00:00:00,0.00238,0.00238,0.0021,0.00194,0.00088,0.0,0.0,S.L. MASON ELEMENTARY SCHOOL,S.L. Mason Elementary School 821 West Gordon Street Valdosta Georgia 31601,Georgia,Lowndes,Valdosta,Valdosta GA,2015-07-22
34,15,5001,68101,1,39.82572,-75.28939,WGS84,Sample Flow Rate- CV,24 HOUR,Observed Values,R & P Model 2025 PM2.5 Sequent - Calculation,2005,Percent,No Events,106,100,Y,56,61,0,0,Certification not required,0,0.023585,0.069764,0.3,2005-01-07 00:00:00,0.3,2005-01-28 00:00:00,0.3,2005-02-12 00:00:00,0.3,2005-02-18 00:00:00,0.3,0.3,0.2,0.1,0.0,0.0,0.0,GIBBSTOWN,GIBBSTOWN MUNICIPAL BLDG 5 WALNUT ST.,New Jersey,Gloucester,Gibbstown (Township name Greenwich),Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2016-03-12
36,29,5,88161,6,42.876907,-78.809526,WGS84,Titanium PM2.5 LC,24 HOUR,Observed Values,Multiple Methods Used,2007,Micrograms/cubic meter (LC),No Events,57,95,Y,57,60,0,3,Requested but denied,0,0.002623,0.003745,0.022,2007-05-30 00:00:00,0.0111,2007-05-24 00:00:00,0.0097,2007-06-11 00:00:00,0.0094,2007-03-13 00:00:00,0.022,0.0111,0.0097,0.0054,0.003,0.002,0.0,BUFFALO,TRAILER185 DINGENS STREET (near WEISS ST.),New York,Erie,Buffalo,Buffalo-Cheektowaga-Niagara Falls NY,2016-03-22
39,7,1001,42401,1,41.959695,-80.572808,NAD83,Sulfur dioxide,1 HOUR,Daily maximum 1-hour average,INSTRUMENTAL - ULTRA VIOLET STIMULATED FLUORESCNC,1993,Parts per billion,No Events,8178,93,Y,356,365,0,582,Certified,0,23.988764,23.85791,163.0,1993-03-01 19:00:00,153.0,1993-02-03 11:00:00,128.0,1993-03-02 02:00:00,109.0,1993-03-08 14:00:00,109.0,88.0,75.0,54.0,33.0,16.0,3.0,CONNEAUT,770 LAKE RD.,Ohio,Ashtabula,Conneaut,Ashtabula OH,2013-02-16
23,19,4003,88203,1,44.93345,-68.645594,WGS84,Chloride PM2.5 LC,24 HOUR,Observed Values,IMPROVE Module B with Cyclone Inlet and Glycerin/Na2CO3-Nylon Filter 10.8 sq. cm. - Ion Chromatography,2004,Micrograms/cubic meter (LC),No Events,117,100,Y,61,61,0,5,Certification not required,0,0.085513,0.12688,0.8154,2004-12-23 00:00:00,0.7233,2004-03-31 00:00:00,0.5118,2004-01-16 00:00:00,0.3904,2004-06-14 00:00:00,0.7233,0.5118,0.2936,0.2225,0.0966,0.0367,0.0131,TOP OF APARTMENT BUILDING - 36 METERS FROM ROUTE 2 (MAIN STREET),MARSH ISLAND APTS-S. MAIN ST.,Maine,Penobscot,Old Town,Bangor ME,2016-03-23
06,99,2,82102,6,37.648819,-120.997712,WGS84,Antimony PM10 STP,24 HOUR,Observed Values,LO-VOL-DICHOTOMOUS-SA246B-IN - X-RAY FLUORESCENCE,1998,Nanograms/cubic meter (25 C),No Events,38,100,N,35,38,0,0,Certification not required,0,2.0,0.0,2.0,1998-01-02 00:00:00,2.0,1998-01-08 00:00:00,2.0,1998-01-14 00:00:00,2.0,1998-01-20 00:00:00,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Modesto-Courthouse,1100 'I' ST MODESTO (COURT HOUSE),California,Stanislaus,Modesto,Modesto CA,2012-08-10
48,201,1039,45208,1,29.670025,-95.128508,WGS84,124-Trimethylbenzene,1 HOUR,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2000,Parts per billion Carbon,No Events,3770,43,N,157,366,0,0,Certification not required,0,0.829268,1.50304,40.33,2000-11-27 06:00:00,25.56,2000-10-01 03:00:00,21.49,2000-11-06 05:00:00,18.76,2000-11-27 07:00:00,7.16,4.8,2.55,1.55,0.75,0.49,0.19,Houston Deer Park #2,4514 1/2 Durant St,Texas,Harris,Deer Park,Houston-The Woodlands-Sugar Land TX,2016-03-07
06,59,2022,62201,1,33.63003,-117.67593,WGS84,Relative Humidity,1 HOUR,Observed Values,Instrumental - Met One 083D,2016,Percent relative humidity,No Events,8768,100,Y,366,366,0,16,Certification not required,0,62.674954,23.537024,100.0,2016-01-21 05:00:00,100.0,2016-01-22 04:00:00,100.0,2016-01-22 05:00:00,100.0,2016-03-01 04:00:00,98.0,96.0,93.0,90.0,83.0,67.0,26.0,Mission Viejo,26081 VIA PERA MISSION VIEJO CA 92691,California,Orange,Mission Viejo,Los Angeles-Long Beach-Anaheim CA,2017-03-28
37,107,4,88112,5,35.231459,-77.568792,WGS84,Chromium PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2002,Micrograms/cubic meter (LC),No Events,55,90,Y,54,61,0,5,Certification not required,0,0.001375,0.001482,0.0093,2002-11-04 00:00:00,0.0043,2002-07-31 00:00:00,0.003,2002-06-19 00:00:00,0.003,2002-10-05 00:00:00,0.0093,0.0043,0.003,0.0022,0.002,0.001,0.0,Lenoir Co. Comm. Coll.,HIGHWAY 70 EAST AND HIGHWAY  58 SOUTH,North Carolina,Lenoir,Kinston,Kinston NC,2015-07-22
06,19,8,82168,6,36.781333,-119.77319,WGS84,Strontium PM10 STP,24 HOUR,Observed Values,LO-VOL-DICHOTOMOUS-SA246B-IN - X-RAY FLUORESCENCE,1998,Nanograms/cubic meter (25 C),No Events,54,89,N,53,61,0,5,Certification not required,0,5.37037,4.405384,21.0,1998-07-04 00:00:00,18.0,1998-04-29 00:00:00,15.0,1998-09-02 00:00:00,14.0,1998-10-20 00:00:00,21.0,18.0,15.0,10.0,7.0,4.0,1.0,3425 N FIRST ST FRESNO,3425 N FIRST ST FRESNO,California,Fresno,Fresno,Fresno CA,2012-08-10
49,35,3006,88132,5,40.736389,-111.872222,WGS84,Manganese PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2013,Micrograms/cubic meter (LC),No Events,110,90,Y,110,122,0,12,Certification not required,0,0.002145,0.002254,0.012,2013-01-22 00:00:00,0.011,2013-01-25 00:00:00,0.009,2013-12-12 00:00:00,0.008,2013-02-06 00:00:00,0.011,0.009,0.007,0.005,0.003,0.002,0.0,Hawthorne,1675 SOUTH 600 EAST SALT LAKE CITY,Utah,Salt Lake,Salt Lake City,Salt Lake City UT,2014-04-11
48,339,78,43823,1,30.350302,-95.425128,WGS84,Dichlorodifluoromethane,24 HOUR,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2010,Parts per billion Carbon,No Events,58,95,Y,58,61,0,0,Certification not required,0,0.567414,0.080231,0.82,2010-04-02 00:00:00,0.75,2010-04-14 00:00:00,0.71,2010-04-26 00:00:00,0.7,2010-04-20 00:00:00,0.82,0.75,0.71,0.67,0.61,0.57,0.46,Conroe Relocated,9472A Hwy 1484,Texas,Montgomery,Conroe,Houston-The Woodlands-Sugar Land TX,2011-03-21
27,53,1007,43559,1,45.03972,-93.29874,WGS84,Methyl Butyl Ketone,24 HOUR,Observed Values,SS 6L - PRESSURIZED CANISTER - CRYOGENIC PRECON:GC/MS,2012,Parts per billion Carbon,No Events,53,87,N,53,61,0,1,Certification not required,0,0.073585,0.112918,0.5,2012-07-02 00:00:00,0.4,2012-06-20 00:00:00,0.3,2012-05-27 00:00:00,0.3,2012-07-14 00:00:00,0.5,0.4,0.3,0.2,0.1,0.0,0.0,Humboldt Ave,4646 North Humboldt,Minnesota,Hennepin,Minneapolis,Minneapolis-St. Paul-Bloomington MN-WI,2016-03-03
48,141,44,44201,1,31.765685,-106.455227,WGS84,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET,2003,Parts per million,No Events,8297,95,Y,345,365,0,463,Certified,0,0.050304,0.015619,0.109,2003-09-06 13:00:00,0.107,2003-06-14 14:00:00,0.106,2003-05-12 13:00:00,0.102,2003-05-13 11:00:00,0.102,0.091,0.078,0.07,0.058,0.049,0.031,El Paso Chamizal,800 S San Marcial Street,Texas,El Paso,El Paso,El Paso TX,2016-08-03
25,25,42,88306,5,42.3295,-71.0826,WGS84,Total Nitrate PM2.5 LC,24 HOUR,Observed Values,Met One SASS Nylon - Ion Chromatography,2006,Micrograms/cubic meter (LC),No Events,116,95,Y,115,122,0,5,Certified,0,1.052128,1.117109,6.07,2006-01-29 00:00:00,5.82,2006-01-08 00:00:00,5.39,2006-02-16 00:00:00,5.09,2006-02-22 00:00:00,5.82,5.39,3.09,2.32,1.42,0.687,0.189,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,Boston-Cambridge-Newton MA-NH,2010-09-07
06,19,5001,88101,1,36.819111,-119.717356,WGS84,PM2.5 - Local Conditions,24 HOUR,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,1999,Micrograms/cubic meter (LC),No Events,82,91,Y,82,90,0,8,Certification not required,0,22.206098,17.913615,97.7,1999-11-14 00:00:00,83.2,1999-11-26 00:00:00,59.2,1999-11-05 00:00:00,55.6,1999-11-29 00:00:00,83.2,59.2,50.4,45.6,22.8,15.1,7.4,Clovis-Villa,908 N VILLA AVE CLOVIS,California,Fresno,Clovis,Fresno CA,2014-06-11
42,101,47,12112,1,39.944651,-75.165206,WGS84,Chromium (TSP) STP,24 HOUR,Observed Values,HI-VOL - ICP/MS W/QUARTZ FILTER,2004,Micrograms/cubic meter (25 C),No Events,45,74,N,45,61,0,0,Certification not required,0,0.003556,0.000841,0.006,2004-03-04 00:00:00,0.005,2004-02-21 00:00:00,0.005,2004-05-21 00:00:00,0.005,2004-05-27 00:00:00,0.006,0.006,0.005,0.005,0.004,0.003,0.003,COMMUNITY HEALTH SERVICES (CHS),500 SOUTH BROAD STREET-PARKING LOT (CHS),Pennsylvania,Philadelphia,Philadelphia,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2012-09-21
17,43,4002,88185,5,41.771071,-88.152534,WGS84,Zirconium PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2009,Micrograms/cubic meter (LC),No Events,60,98,Y,60,61,0,1,Certification not required,0,0.000565,0.001795,0.0093,2009-09-10 00:00:00,0.0081,2009-09-04 00:00:00,0.004,2009-01-31 00:00:00,0.004,2009-04-01 00:00:00,0.0093,0.0081,0.004,0.003,0.0,0.0,0.0,CITY HALL,400 S. EAGLE ST.,Illinois,DuPage,Naperville,Chicago-Naperville-Elgin IL-IN-WI,2016-03-09
36,63,2008,68104,1,43.08218,-79.00106,WGS84,Ambient Max Temperature,24 HOUR,Observed Values,R & P Model 2025 PM2.5 Sequent - Electronic,2003,Degrees Centigrade,No Events,106,88,N,106,121,0,15,Certification not required,0,13.941509,12.207109,32.6,2003-07-02 00:00:00,31.9,2003-06-26 00:00:00,31.9,2003-08-13 00:00:00,31.2,2003-07-14 00:00:00,31.9,31.9,30.7,28.9,25.7,14.2,-3.7,NIAGARA FALLS,FRONTIER AVE AT 55TH STREET,New York,Niagara,Niagara Falls,Buffalo-Cheektowaga-Niagara Falls NY,2010-03-05
06,83,4003,42602,1,34.596095,-120.631282,WGS84,Nitrogen dioxide (NO2),1 HOUR,Daily Maximum 1-hour average,INSTRUMENTAL - CHEMILUMINESCENCE,2007,Parts per billion,No Events,8245,94,Y,364,365,0,136,Certification not required,0,2.118132,1.667978,14.0,2007-06-13 15:00:00,12.0,2007-09-26 08:00:00,9.0,2007-05-07 08:00:00,9.0,2007-11-09 17:00:00,9.0,8.0,5.0,4.0,3.0,2.0,1.0,VAFB South Base,STS POWER PLANT VANDENBERG AFB,California,Santa Barbara,Vandenberg Air Force Base,Santa Maria-Santa Barbara CA,2013-05-16
06,37,1103,88384,5,34.06659,-118.22688,WGS84,EC2 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,Observed Values,Multiple Methods Used,2015,Micrograms/cubic meter (LC),No Events,120,99,Y,120,121,0,1,Certification not required,0,0.042254,0.019718,0.116,2015-10-24 00:00:00,0.0944,2015-04-03 00:00:00,0.0943,2015-10-15 00:00:00,0.085,2015-10-18 00:00:00,0.0944,0.0943,0.08135,0.07177,0.05054,0.0384,0.0218,Los Angeles-North Main Street,1630 N MAIN ST LOS ANGELES,California,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim CA,2016-09-13
47,125,1009,68102,1,36.514627,-87.328041,NAD83,Sample Volume,24 HOUR,Observed Values,R & P Model 2025 PM2.5 Sequent - Calculation,2000,Cubic meter,No Events,116,100,Y,58,61,0,6,Certification not required,0,22.935345,4.653437,24.0,2000-01-01 00:00:00,24.0,2000-01-04 00:00:00,24.0,2000-01-07 00:00:00,24.0,2000-01-10 00:00:00,24.0,24.0,24.0,24.0,24.0,24.0,24.0,Clarksville PM 2.5 monitor,Beside Maintenance Building by E. Thompkins Ln side to golf course Clarksville TN  37040,Tennessee,Montgomery,Clarksville,Clarksville TN-KY,2016-03-12
49,49,4001,88374,5,40.341389,-111.713611,WGS84,OC1 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A,2013,Micrograms/cubic meter (LC),No Events,60,98,Y,60,61,0,1,Certification not required,0,0.2827,0.416155,1.91,2013-01-04 00:00:00,1.91,2013-01-22 00:00:00,1.45,2013-12-12 00:00:00,1.06,2013-12-30 00:00:00,1.91,1.91,1.45,0.824,0.232,0.136,0.037,Lindon,30 NORTH MAIN STREET LINDON UTAH,Utah,Utah,Lindon,Provo-Orem UT,2016-03-08
12,103,18,43860,1,27.785866,-82.739875,WGS84,Vinyl chloride,24 HOUR,Observed Values,6L SUBATM SS CANISTER - ENTECH PRECONCENTRATOR GC/MS,2003,Parts per billion Carbon,No Events,60,98,Y,60,61,0,1,Certification not required,0,0.013,0.028001,0.12,2003-02-08 00:00:00,0.1,2003-01-21 00:00:00,0.1,2003-02-02 00:00:00,0.06,2003-03-28 00:00:00,0.12,0.1,0.1,0.06,0.0,0.0,0.0,Azalea Park,7200-22 Avenue N. St. Petersburg FL 33710,Florida,Pinellas,Saint Petersburg,Tampa-St. Petersburg-Clearwater FL,2012-10-25
