id,cause_of_death,region_origin,dead,incident_region,date,source,reliability,lat,lon
144599,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),2.0,North Africa,20/08/2015,Regional Mixed Migration Secretariat,Partially verified,12.95330811,36.15887451
144600,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),5.0,North Africa,20/08/2015,Regional Mixed Migration Secretariat,Partially verified,22.96472168,32.28527832
144601,Dehydration Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),1.0,North Africa,20/08/2015,Regional Mixed Migration Secretariat,Partially verified,23.96667481,32.78289795
144602,Dehydration Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),4.0,North Africa,01/09/2015,Regional Mixed Migration Secretariat,Partially verified,22.66290283,23.64929199
144603,Starvation,Horn of Africa (P),2.0,North Africa,17/09/2015,Regional Mixed Migration Secretariat,Partially verified,23.3112793,21.85687256
144604,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),3.0,North Africa,17/09/2015,Regional Mixed Migration Secretariat,Partially verified,21.22747803,23.50311279
144605,Starvation,Horn of Africa (P),2.0,North Africa,18/09/2015,Regional Mixed Migration Secretariat,Partially verified,27.0322876,14.45611572
144606,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),1.0,North Africa,18/09/2015,Regional Mixed Migration Secretariat,Partially verified,24.08831787,32.90008545
144607,Shot_or_Stabbed,Horn of Africa (P),1.0,North Africa,19/09/2015,Regional Mixed Migration Secretariat,Partially verified,27.13232422,14.46612549
144608,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),3.0,North Africa,19/09/2015,Regional Mixed Migration Secretariat,Partially verified,23.32128906,21.86688232
144609,Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),1.0,North Africa,19/09/2015,Regional Mixed Migration Secretariat,Partially verified,20.21710205,30.08850098
144610,Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),2.0,North Africa,19/09/2015,Regional Mixed Migration Secretariat,Partially verified,21.42449951,30.50567627
144611,Suffocation Vehicle_Accident,Horn of Africa (P),5.0,North Africa,19/09/2015,Regional Mixed Migration Secretariat,Partially verified,22.22052002,36.64129639
144612,Harsh_weather_lack_of_adequate_shelter Suffocation Vehicle_Accident,Horn of Africa (P),1.0,Horn of Africa,19/09/2015,Regional Mixed Migration Secretariat,Partially verified,13.79888916,34.84869385
144613,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa (P),1.0,North Africa,19/09/2015,Regional Mixed Migration Secretariat,Partially verified,21.74969482,32.51947022
144614,Dehydration,Horn of Africa (P),1.0,Horn of Africa,20/09/2015,Regional Mixed Migration Secretariat,Partially verified,9.430297852,49.06488037
144615,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),1.0,North Africa,20/09/2015,Regional Mixed Migration Secretariat,Partially verified,21.86407471,31.67370606
144616,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),1.0,Horn of Africa,20/09/2015,Regional Mixed Migration Secretariat,Partially verified,12.95947266,36.15887451
144617,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),2.0,North Africa,20/09/2015,Regional Mixed Migration Secretariat,Partially verified,21.15710449,30.39172363
144618,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),1.0,Sub-Saharan Africa,20/09/2015,Regional Mixed Migration Secretariat,Partially verified,0.355712891,37.58331299
144619,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),3.0,North Africa,20/09/2015,Regional Mixed Migration Secretariat,Partially verified,25.7310791,21.40148926
144620,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),1.0,North Africa,20/09/2015,Regional Mixed Migration Secretariat,Partially verified,23.54907227,32.03607178
144621,Sickness_and_lack_of_access_to_medicines Dehydration,Horn of Africa (P),1.0,Horn of Africa,20/09/2015,Regional Mixed Migration Secretariat,Partially verified,2.596496582,42.27807617
144622,Starvation,Horn of Africa (P),1.0,North Africa,21/09/2015,Regional Mixed Migration Secretariat,Partially verified,22.3201294,30.98150635
144623,Vehicle_Accident,Horn of Africa (P),2.0,North Africa,04/10/2015,Regional Mixed Migration Secretariat,Partially verified,-14.02398682,35.3861084
144624,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),1.0,North Africa,04/10/2015,Regional Mixed Migration Secretariat,Partially verified,15.45727539,36.38751221
144625,Starvation,Horn of Africa (P),3.0,North Africa,06/10/2015,Regional Mixed Migration Secretariat,Partially verified,16.12109375,32.31091309
144627,Starvation Dehydration Excessive_physical_abuse Shot_or_Stabbed,Horn of Africa (P),14.0,North Africa,06/10/2015,Regional Mixed Migration Secretariat,Partially verified,23.31207275,22.80767822
144629,Shot_or_Stabbed,Horn of Africa (P),1.0,North Africa,07/10/2015,Regional Mixed Migration Secretariat,Partially verified,13.21447754,32.88549805
144630,Starvation,Horn of Africa (P),4.0,North Africa,07/10/2015,Regional Mixed Migration Secretariat,Partially verified,15.10968018,36.49389648
144631,Other,Horn of Africa (P),1.0,Horn of Africa,08/10/2015,Regional Mixed Migration Secretariat,Partially verified,13.10650635,38.65692139
144632,Starvation,Horn of Africa (P),8.0,North Africa,08/10/2015,Regional Mixed Migration Secretariat,Partially verified,23.25189209,22.50012207
144633,"Starvation, Dehydration",Horn of Africa,2.0,North Africa,09/10/2015,Regional Mixed Migration Secretariat,Partially Verified,19.36352539,27.5098877
144634,Starvation,Horn of Africa (P),1.0,North Africa,10/10/2015,Regional Mixed Migration Secretariat,Partially verified,27.55090332,14.26867676
144635,Starvation,Horn of Africa (P),5.0,North Africa,13/10/2015,Regional Mixed Migration Secretariat,Partially verified,27.15270996,15.50012207
144636,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),28.0,North Africa,13/10/2015,Regional Mixed Migration Secretariat,Partially verified,22.76647949,22.58789063
144637,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),1.0,North Africa,13/10/2015,Regional Mixed Migration Secretariat,Partially verified,14.39312744,33.53930664
144638,Starvation,Horn of Africa (P),1.0,North Africa,13/10/2015,Regional Mixed Migration Secretariat,Partially verified,23.39129639,21.86590576
144639,Dehydration,Horn of Africa (P),1.0,Horn of Africa,14/10/2015,Regional Mixed Migration Secretariat,Partially verified,9.107727051,48.93310547
144640,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),1.0,Horn of Africa,15/10/2015,Regional Mixed Migration Secretariat,Partially verified,3.92388916,41.87512207
144641,Starvation Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa (P),1.0,North Africa,15/10/2015,Regional Mixed Migration Secretariat,Partially verified,23.12548828,32.47570801
144642,Vehicle_Accident,Horn of Africa (P),1.0,North Africa,16/10/2015,Regional Mixed Migration Secretariat,Partially verified,24.08929443,32.90112305
144643,Harsh_weather_lack_of_adequate_shelter Vehicle_Accident,Horn of Africa (P),2.0,North Africa,17/10/2015,Regional Mixed Migration Secretariat,Partially verified,20.51568604,28.26287842
144644,Starvation Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa (P),2.0,North Africa,19/10/2015,Regional Mixed Migration Secretariat,Partially verified,17.52929688,32.9151001
144645,Shot_or_Stabbed,Horn of Africa (P),1.0,North Africa,19/10/2015,Regional Mixed Migration Secretariat,Partially verified,21.70892334,30.14648438
144646,Starvation Dehydration Excessive_physical_abuse Sexual_abuse Shot_or_Stabbed,Horn of Africa (P),3.0,North Africa,19/10/2015,Regional Mixed Migration Secretariat,Partially verified,30.66992188,32.73931885
144647,Vehicle_Accident,Horn of Africa (P),5.0,North Africa,19/10/2015,Regional Mixed Migration Secretariat,Partially verified,17.7019043,34.03771973
144648,Shot_or_Stabbed,Horn of Africa (P),1.0,North Africa,19/10/2015,Regional Mixed Migration Secretariat,Partially verified,23.50891113,33.26672363
144649,Starvation,Horn of Africa (P),5.0,North Africa,20/10/2015,Regional Mixed Migration Secretariat,Partially verified,15.41687012,34.7388916
144650,Starvation,Horn of Africa (P),2.0,North Africa,20/10/2015,Regional Mixed Migration Secretariat,Partially verified,14.38592529,33.50292969
144651,Starvation,Horn of Africa (P),1.0,North Africa,20/10/2015,Regional Mixed Migration Secretariat,Partially verified,23.31329346,21.84588623
144652,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa (P),2.0,North Africa,20/10/2015,Regional Mixed Migration Secretariat,Partially verified,23.83068848,32.49768066
144653,Starvation,Horn of Africa (P),1.0,North Africa,20/10/2015,Regional Mixed Migration Secretariat,Partially verified,27.04229736,14.47607422
144654,Starvation,Horn of Africa (P),30.0,North Africa,20/10/2015,Regional Mixed Migration Secretariat,Partially verified,20.82312012,26.25732422
144655,Vehicle_Accident,Horn of Africa (P),20.0,North Africa,20/10/2015,Regional Mixed Migration Secretariat,Partially verified,26.11853027,14.80969238
144656,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),3.0,North Africa,20/10/2015,Regional Mixed Migration Secretariat,Partially verified,23.37127686,21.89587402
144657,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),1.0,Horn of Africa,20/10/2015,Regional Mixed Migration Secretariat,Partially verified,8.435302734,48.51428223
144658,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),1.0,North Africa,20/10/2015,Regional Mixed Migration Secretariat,Partially verified,14.28710938,33.52490234
144659,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),3.0,North Africa,20/10/2015,Regional Mixed Migration Secretariat,Partially verified,23.34130859,21.81591797
144660,Starvation Suffocation Shot_or_Stabbed,Horn of Africa (P),4.0,Horn of Africa,21/10/2015,Regional Mixed Migration Secretariat,Partially verified,13.7769165,37.66107178
144661,Vehicle_Accident Shot_or_Stabbed,Horn of Africa (P),3.0,North Africa,21/10/2015,Regional Mixed Migration Secretariat,Partially verified,18.96368408,33.02490234
144662,Shot_or_Stabbed,Horn of Africa (P),2.0,North Africa,21/10/2015,Regional Mixed Migration Secretariat,Partially verified,21.0692749,28.78430176
144663,Other,Horn of Africa (P),2.0,Sub-Saharan Africa,21/10/2015,Regional Mixed Migration Secretariat,Partially verified,-1.75177002,40.62750244
144664,Harsh_weather_lack_of_adequate_shelter Vehicle_Accident,Horn of Africa (P),2.0,North Africa,25/10/2015,Regional Mixed Migration Secretariat,Partially verified,22.51531982,30.73968506
144665,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),2.0,North Africa,28/10/2015,Regional Mixed Migration Secretariat,Partially verified,17.6652832,34.04949951
144666,Vehicle_Accident,Horn of Africa (P),1.0,North Africa,29/10/2015,Regional Mixed Migration Secretariat,Partially verified,15.46472168,36.44848633
144667,Shot_or_Stabbed,Horn of Africa (P),2.0,North Africa,31/10/2015,Regional Mixed Migration Secretariat,Partially verified,30.97070313,34.06872559
144668,"Starvation, Dehydration",Horn of Africa,1.0,Horn of Africa,07/11/2015,Regional Mixed Migration Secretariat,Partially Verified,8.522888184,47.3717041
144669,Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa (P),1.0,North Africa,12/11/2015,Regional Mixed Migration Secretariat,Partially verified,23.96887207,32.12408447
144670,Vehicle_Accident,Horn of Africa (P),1.0,North Africa,12/11/2015,Regional Mixed Migration Secretariat,Partially verified,23.88848877,32.39868164
144671,Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa (P),5.0,North Africa,12/11/2015,Regional Mixed Migration Secretariat,Partially verified,19.23907471,29.31152344
144672,Dehydration,Horn of Africa (P),1.0,North Africa,15/11/2015,Regional Mixed Migration Secretariat,Partially verified,24.57751465,22.01672363
144673,Excessive_physical_abuse Shot_or_Stabbed,Horn of Africa (P),4.0,North Africa,15/11/2015,Regional Mixed Migration Secretariat,Partially verified,30.2310791,33.17871094
144674,Vehicle_Accident,Horn of Africa (P),1.0,North Africa,17/11/2015,Regional Mixed Migration Secretariat,Partially verified,22.48248291,29.79492188
144675,Harsh_weather_lack_of_adequate_shelter Suffocation Vehicle_Accident,Horn of Africa (P),5.0,North Africa,17/11/2015,Regional Mixed Migration Secretariat,Partially verified,20.1126709,30.49969482
144676,Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa (P),1.0,North Africa,17/11/2015,Regional Mixed Migration Secretariat,Partially verified,24.44989014,32.47570801
144677,Vehicle_Accident,Horn of Africa (P),1.0,North Africa,18/11/2015,Regional Mixed Migration Secretariat,Partially verified,24.04907227,32.68432617
144678,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),3.0,North Africa,18/11/2015,Regional Mixed Migration Secretariat,Partially verified,20.28991699,30.30169678
144679,Vehicle_Accident,Horn of Africa (P),1.0,North Africa,18/11/2015,Regional Mixed Migration Secretariat,Partially verified,24.08831787,32.90209961
144680,Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),1.0,North Africa,18/11/2015,Regional Mixed Migration Secretariat,Partially verified,23.31469727,32.409729
144681,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),1.0,North Africa,19/11/2015,Regional Mixed Migration Secretariat,Partially verified,29.90289307,31.35510254
144682,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),6.0,Horn of Africa,19/11/2015,Regional Mixed Migration Secretariat,Partially verified,12.95031738,36.15551758
144683,Starvation,Horn of Africa (P),1.0,North Africa,19/11/2015,Regional Mixed Migration Secretariat,Partially verified,27.02227783,14.44610596
144684,Starvation,Horn of Africa (P),3.0,North Africa,19/11/2015,Regional Mixed Migration Secretariat,Partially verified,23.36132813,21.82592773
144685,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),2.0,North Africa,19/11/2015,Regional Mixed Migration Secretariat,Partially verified,26.08892822,14.85351563
144686,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),3.0,North Africa,19/11/2015,Regional Mixed Migration Secretariat,Partially verified,23.33129883,21.87591553
144687,Starvation Dehydration Suffocation Excessive_physical_abuse Sexual_abuse Shot_or_Stabbed,Horn of Africa (P),3.0,North Africa,19/11/2015,Regional Mixed Migration Secretariat,Partially verified,29.96490479,32.87109375
144688,Vehicle_Accident,Horn of Africa (P),3.0,North Africa,19/11/2015,Regional Mixed Migration Secretariat,Partially verified,24.08911133,32.90307617
144689,Vehicle_Accident,Horn of Africa (P),4.0,North Africa,24/11/2015,Regional Mixed Migration Secretariat,Partially verified,20.44067383,30.16448975
144690,"Starvation, Suffocation",Horn of Africa,1.0,North Africa,25/11/2015,Regional Mixed Migration Secretariat,Partially Verified,19.590271,37.19030762
144691,Other,Horn of Africa (P),2.0,North Africa,07/12/2015,Regional Mixed Migration Secretariat,Partially verified,30.7611084,32.9151001
144692,Shot_or_Stabbed,Horn of Africa (P),3.0,North Africa,09/12/2015,Regional Mixed Migration Secretariat,Partially verified,-14.02502441,35.38708496
144693,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),3.0,North Africa,09/12/2015,Regional Mixed Migration Secretariat,Partially verified,20.84448242,30.16650391
144694,"Starvation, Dehydration",Horn of Africa,5.0,North Africa,10/12/2015,Regional Mixed Migration Secretariat,Partially Verified,21.89471436,30.56408691
144695,Starvation Dehydration Excessive_physical_abuse,Horn of Africa (P),3.0,North Africa,10/12/2015,Regional Mixed Migration Secretariat,Partially verified,30.74432373,32.66247559
144696,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse,Horn of Africa (P),1.0,Sub-Saharan Africa,14/12/2015,Regional Mixed Migration Secretariat,Partially verified,-9.309509277,32.7689209
